Id,Title,Blurb,Category_A,Category_B,Category_C,Language,Length_of_Video,Marked_Price,Rating,Reviews_Num,Selling_Price,Students_Num,Students_of_Tch_1,Name_of_Tch_1,Courses_of_Tch_1,Reviews_of_Tch_1,Rating_of_Tch_1,Url
1645996,Candlestick Chart Pattern & Renko Trading (2 Course Bundle),Learn Swing Trading through Candlestick & Renko Chart Patterns. Swing Trading is Cornerstone of Technical Analysis,Finance & Accounting,Investing & Trading,Swing Trading,English,5 hours,84.99,5,86,14.99,8757,226121,Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide,51,5078,4.516906383,https://www.udemy.com/course/candlestick-renko/
2418110,Psychology of Financial Success: Master Personal Finance,Learn how to achieve financial success. Become financially stable and reach financial freedom. Master personal finance.,Finance & Accounting,Other Finance & Accounting,Personal Finance,English,13.5 hours,99.99,4.635232,86,17.99,1352,10994,Frank Valentine,7,456,4.448946543,https://www.udemy.com/course/psychology-of-financial-success/
298522,Navigate the 10-K and Other Financial Reports,"Learn to quickly read and analyze the 10-K, 10-Q, 8-K, S-4, S-1 and more.",Finance & Accounting,Financial Modeling & Analysis,Finance Fundamentals,English,2.5 hours,39.99,4.696468,86,39.99,747,7737,Wall Street  Prep,6,1220,4.5944818,https://www.udemy.com/course/navigate-the-10-k-and-other-financial-reports/
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),Learn all the topics prescribed in Paper MS 04 - MBA Course conducted by IGNOU,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,28 hours,84.99,3.6513255,85,14.99,1831,194016,"Raja Natarajan, B.Com., PGDBA, FCA",111,10916,4.20030241,https://www.udemy.com/course/dividend-decision-a-comprehensive-study/
1218896,Bitcoin Blueprint - Your Guide to Launch Bitcoin Website,Launch Your Own Bitcoin Website - a Step by Step Guide to Launch Your Bitcoin Affiliate Website from Scratch,Finance & Accounting,Cryptocurrency & Blockchain,Bitcoin,English,2.5 hours,84.99,4.417322,85,14.99,3053,9240,Jimmy Hernandez,4,163,4.126439256,https://www.udemy.com/course/bitcoin-blueprint-your-guide-to-launch-bitcoin-website/
3774670,Introduction to Long-Term Investing,Step-By-Step Course,Finance & Accounting,Investing & Trading,Investing,English,1 hour,19.99,4.442753,85,14.99,492,492,Amber M.,1,85,4.442753,https://www.udemy.com/course/theinvestorproject/
2756266,Bitcoin Leverage Trading - The Secret to Risk Management!,"Stop listening to YouTube ""gurus"" who use 50x or 100x leverage randomly and protect your Bitcoin now. Workbook included!",Finance & Accounting,Investing & Trading,Bitcoin Trading,English,32 mins,19.99,4.5351343,85,14.99,2464,5260,cryptoSoup Learning,2,162,4.70592685,https://www.udemy.com/course/bitcoin-leverage-trading/
3962606,Xero Australia - Accounting & Bookkeeping Essentials Course,Get to grips with Xero Australia in just a few hours with our Bookkeeping Essentials training course,Finance & Accounting,Accounting & Bookkeeping,Xero,English,7.5 hours,84.99,4.676427,87,14.99,332,5656,Mark Cunningham,9,1041,4.614416678,https://www.udemy.com/course/xero-australia-accounting-bookkeeping-online-training-course/
1994178,Forex Algorithmic Day Trading: Get 10 USDJPY Expert Advisors,+1250 Pips in 2 Weeks Day Trading. Learn How to Trade Fully Automatically with Expert Advisors for USDJPY.,Finance & Accounting,Investing & Trading,Day Trading,English,2 hours,84.99,4.748135,86,14.99,566,46894,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/top-10-usdjpy-expert-advisors-algorithmic-day-trading/
2308176,Fundamentals of Accounting & Book-keeping,Learn the very basics of accounting in less than 2 hours - A beginners guide for book-keeping and accounting.,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,2.5 hours,19.99,3.0912037,85,14.99,2380,64159,Let'stute .... Make it Easy,50,2665,4.280931245,https://www.udemy.com/course/fundamentals-of-accounting-for-beginners-bookkeeping-basics/
2334782,2021-22 UPDATED Basic Accounting & Bookkeeping For Beginners,An Accounting course which is specifically designed for Beginners to know the basics of Bookkeeping and Accounting.,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,2.5 hours,19.99,4.654561,85,14.99,2121,64159,Let'stute .... Make it Easy,50,2665,4.280931245,https://www.udemy.com/course/basic-accounting-and-bookkeeping-for-beginners/
3862092,Complete Day trading Swing trading course by Price action,"Day Trading Course for Beginners - Strategies for Forex Trading, Stock Market, Indices, Crypto by Technical Analysis",Finance & Accounting,Investing & Trading,Day Trading,English,5.5 hours,84.99,3.8219178,85,14.99,12234,17277,Janos Raduly,3,140,4.193313167,https://www.udemy.com/course/technical-analysis-the-only-way-to-make-profit-consistently/
2665920,Elliott Wave Theory | Master & Apply with a C# Showcase App?,Elliott Wave Theory: Guidelines to Apply Elliott Wave Theory + Step-By-Step Examples To Forecast Trends & Consolidations,Finance & Accounting,Investing & Trading,Elliott Wave Theory,English,3.5 hours,84.99,3.6611037,84,14.99,649,4353,Mall Academy,12,675,4.063018044,https://www.udemy.com/course/3-step-process-to-apply-elliott-wave-theory-guidelines-tools/
1549364,SAP PP training for all,Learn SAP Production planning in a week !,Finance & Accounting,Money Management Tools,SAP HANA,English,12.5 hours,49.99,3.287227,84,15.99,375,21710,SAP Training Now & OJAYO SAP education university,24,2128,3.410388493,https://www.udemy.com/course/sap-pp-training-for-all/
1560952,Accounting 102 - The Ledger & The Trial Balance,Learn to post to the Ledger & Create a Trial Balance Today,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,1 hour,84.99,4.4122343,85,14.99,2220,79048,Shakir Elahi,18,6342,4.509747189,https://www.udemy.com/course/accounting-102-the-ledger-the-trial-balance/
1697736,Learn Deferred Taxes through Case Studies,Unique course covering only Practice Problems in Deferred Taxes,Finance & Accounting,Taxes,Tax Preparation,English,1.5 hours,29.99,3.661591,84,14.99,15034,194016,"Raja Natarajan, B.Com., PGDBA, FCA",111,10916,4.20030241,https://www.udemy.com/course/learn-deferred-taxes-through-case-studies/
1062092,Emini ES Futures - Advanced Non Directional Options Trading,"Bread and Butter strategy that bring passive income. Trade with Confidence, no more 2nd guessing on market direction.",Finance & Accounting,Investing & Trading,Futures Trading,English,1.5 hours,84.99,4.319843,84,14.99,1546,32455,Winston Wee,28,2420,4.068240151,https://www.udemy.com/course/emini-es-futures-advanced-non-directional-options-trading/
3697704,Fundamentals of Insurance - 2,Fundamentals of Insurance - 2,Finance & Accounting,Other Finance & Accounting,Insurance,English,41 mins,29.99,4.438288,88,14.99,345,1697,Bassel Zeidan,3,638,4.255531492,https://www.udemy.com/course/fundamentals-of-insurance-2/
3853970,Investment Portfolio Optimization with Excel & R,Understand and Operationalize Markowitz’s Portfolio Theory with Excel’s Solver Add-in & R’s fPortfolio Package,Finance & Accounting,Investing & Trading,Value Investing,English,3 hours,84.99,4.374216,84,14.99,23197,55852,"Carlos Martinez, PhD",25,709,4.504152781,https://www.udemy.com/course/investment-portfolio-optimization-with-excel-r/
2236494,Accounting Principles,"Learn Basics of Accounting, Bookkeeping, and Financial Statements",Finance & Accounting,Accounting & Bookkeeping,Accounting,English,8 hours,84.99,4.467153,84,14.99,4673,4673,"Mutaz Alshoweiki, CMA",1,84,4.5097675,https://www.udemy.com/course/accounting-principles-q/
2201790,Financial Statement Analysis - Master the Financial Stmts!,Gain a comprehensive knowledge of the 3 financial statements and how to make them tell you a story,Finance & Accounting,Finance,Financial Analysis,English,3.5 hours,44.99,4.4537177,85,14.99,309,18301,Joseph @ Wisdify,11,4737,4.542158171,https://www.udemy.com/course/financial-statement-analysis-course/
2288029,Mastering Mutual Fund Investment - Part 1 of 3,This course introduces to the minimum essential knowledge required for investing in Mutual Funds.,Finance & Accounting,Investing & Trading,Investing,English,3 hours,24.99,3.749087,83,14.99,1016,5073,Partha Majumdar,9,167,4.191416271,https://www.udemy.com/course/mastering-mutual-fund-investment-part-1-of-3/
3829144,Understanding Financial Statements: Stock Selection Process.,Conceptual course on Value Investing for people across the Globe. Financial Statement Simplified for Non Finance people,Finance & Accounting,Investing & Trading,Investment Analysis and Portfolio Management,English,5 hours,19.99,4.6488385,84,14.99,331,1451,"Col (Dr) Shabbar Shahid. M-Tech, MBA(Fin), CE, FIE(I), PhD",7,414,4.721913316,https://www.udemy.com/course/understanding-financial-statements-for-stock-selection/
1649392,Stock Trading & Investing | Beginners Masterclass,"Stock Trading & Investing For Beginners | Create Your Trading Account, Analyze Stocks & Build Your Investment Portfolio!",Finance & Accounting,Investing & Trading,Stock Trading,English,3.5 hours,84.99,4.355333,84,14.99,455,22859,Jason Gandy,13,1659,4.4648839,https://www.udemy.com/course/stock-trading-investing-technical-analysis/
964828,Forex Trading - Learn An Effective Forex Trading Strategy,An effective Forex trading strategy that sets you apart from other traders . Includes a complete FX trading plan .,Finance & Accounting,Investing & Trading,Forex,English,1 hour,19.99,3.6047192,83,14.99,420,484,Terence Soo,2,93,3.47672375,https://www.udemy.com/course/forex-trading-strategy-technical-analysis/
3990762,"Crypto Academy 2021 - Health, Wealth & Self","Become a crypto master while also mastering your health, your wealth and your self.",Finance & Accounting,Investing & Trading,Cryptocurrency,English,6.5 hours,39.99,4.9242883,83,39.99,312,312,Mason Versluis,1,83,4.924289,https://www.udemy.com/course/crypto-academy/
160322,Basics of Finance and Budgeting,Understanding Basics Of Finance and Budgets For Non - Financial Individuals,Finance & Accounting,Finance,Business Budgeting,English,3.5 hours,19.99,3.4229696,82,14.99,827,27956,Dr. Jeelani S. F.,5,1569,4.263290124,https://www.udemy.com/course/basics-of-finance-and-budgeting/
664242,The Smart Way To Personal Finance Success!,"Step By Step Blueprint To Fund Investing For College, Home, Financial Independence, Retire Early, Travel, Any Big Goal!",Finance & Accounting,Finance,Personal Finance,English,2 hours,84.99,4.415984,82,14.99,1582,381970,"Steve Ballinger, MBA",35,52075,4.46637239,https://www.udemy.com/course/smart-financial-strategies-to-hit-goals-and-retire-early/
1906732,Investment and Technical Analysis Methods on Stock Markets,You Can Be Investment and Technical Analysis Specialist From Beginner-to-Advanced Level!,Finance & Accounting,Investing & Trading,Technical Analysis,English,8.5 hours,19.99,3.4580467,82,14.99,5636,24329,Mustafa Kucukakarsu,6,4987,4.573645822,https://www.udemy.com/course/investment-and-technical-analysis-methods/
300756,SAP Vendor Invoice Management(VIM) by OpenText,"SAP Finance Vendor Invoice Management, Open text VIM, Account payable automation - Basic to Advanced Level Course",Finance & Accounting,Other Finance & Accounting,SAP Financial Accounting,English,4 hours,99.99,4.637237,84,99.99,398,406,Raja R,2,90,4.475315396,https://www.udemy.com/course/sapvim-opentext/
3476420,Level 4 - Japanese Candlesticks Trading Mastery Program,"Learn to Set Price Targets with Box Ranges, Fibonacci & Moving Averages. Avoid Market Traps & Read Charts Like a Book.",Finance & Accounting,Investing & Trading,Candlestick Trading,English,8 hours,19.99,4.7834015,82,14.99,752,13182,"Rohit Musale, CFA",16,1674,4.679430077,https://www.udemy.com/course/level-4-japanese-candlesticks-trading-mastery-program/
1024862,Making Tax Digital - UK HMRC Legislation Explained,Outline Of The New Proposed UK Tax Reforms And What It Means For You,Finance & Accounting,Taxes,Tax Preparation,English,1 hour,74.99,3.9937236,83,14.99,3234,16669,Lisa Newton,78,2877,3.914263758,https://www.udemy.com/course/making-tax-digital/
2271686,Ultimate Course for Stock Market Beginners - ZERO to HERO,Learn all the basics of Stock Market in very simple language. Become confident to trade & invest into the stock market.,Finance & Accounting,Finance,Stock Trading,English,6.5 hours,19.99,3.8317604,82,14.99,3240,3240,Chetan Mirani,1,82,3.8316991,https://www.udemy.com/course/ultimate-course-for-stock-market-beginners-zero-to-hero/
830994,Non Directional Weekly Options Trading System - ETF & Emini,The Art of Non Directional Trading using ETF SPY and Emini S&P 500 Options to gain consistent result,Finance & Accounting,Investing & Trading,Options Trading,English,2 hours,84.99,4.0253386,82,14.99,1320,32455,Winston Wee,28,2420,4.068240151,https://www.udemy.com/course/etf-stock-options-non-directional-weekly-trading-system/
2475130,Trading Options for Weekly Income,Learn To Profit From Trading Weekly Options,Finance & Accounting,Investing & Trading,Options Trading,English,1.5 hours,84.99,4.4669995,83,14.99,1306,36173,Stephen Burnich,11,3254,4.255155311,https://www.udemy.com/course/trading-options-for-weekly-income/
1586264,Stock Trading Introduction - Beginner's Guide,Learn Stock Trading Basics and Start Your Journey of Becoming a Successful Trader,Finance & Accounting,Investing & Trading,Stock Trading,English,3.5 hours,19.99,4.3236804,81,14.99,1909,8640,Niran Marshall Perera,5,381,4.160464548,https://www.udemy.com/course/stock-trading-basics-beginners-guide/
2436568,Governmental Accounting 200 Capital Projects & Debt Service,Governmental Accounting-Capital Projects Fund & Debts Service Fund-Long Term Capital Projects Transactions,Finance & Accounting,Accounting & Bookkeeping,Government Contracting,English,21 hours,84.99,4.654063,81,14.99,28332,482471,Robert (Bob) Steele,116,22393,4.409971837,https://www.udemy.com/course/governmental-accounting-200-capital-projects-debt-service/
2953166,Financial Analysis for Management Consultants & Analysts,A practical guide with case studies and examples of financial analyses done during consulting projects,Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,English,6 hours,84.99,4.4094224,81,14.99,1574,111693,Asen Gyczew,58,20374,4.422387374,https://www.udemy.com/course/financial-analysis-for-management-consultants-analysts/
