Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
2787956	Growth Mindset: The Key to Greater Confidence and Impact	Discover how your mindset can expand possibilities and fulfillment, in your career and in life!	Personal Development	Personal Transformation	Growth Mindset	English	1 hour	49.99	4.429502	9359	9.99	20832	20832	Diane Flynn	1	9359	4.428129	https://www.udemy.com/course/growth-mindset-the-key-to-greater-confidence-and-impact/
802818	Business Etiquette 101: Social Skills for Success	Master Social Skills in Business, Increase Confidence and Self-Esteem, Conversation Skills, Networking, Digital Brand	Personal Development	Career Development	Business Etiquette	English	4 hours	99.99	4.4587126	9221	11.99	20916	32989	Kara Ronin	4	14760	4.482880446581198	https://www.udemy.com/course/business-etiquette-101-social-skills-for-success/
2522376	The Stress Detox: A Stress Management Framework for Leaders	3 step framework for stress management, anxiety relief, and improved emotional intelligence using applied meditation	Personal Development	Stress Management	Stress Management	English	1 hour	199.99	4.4784527	8823	199.99	16336	16349	Ritu Riyat	1	8823	4.480348	https://www.udemy.com/course/stress-management-reduce-stress-and-burnout-in-the-workplace/
615274	Learn to Fully Charge Your Work & Life by Tom Rath	Learn the keys to leading your best, fully-charged life from Tom Rath, the best-selling author of StrengthsFinder.	Personal Development	Happiness	Personal Development	English	3 hours	84.99	4.463479	8223	9.99	16153	16163	Tom Rath	1	8223	4.462879	https://www.udemy.com/course/learn-to-fully-charge-your-work-life-by-tom-rath/
382966	Neuroscience for parents: How to raise amazing kids	Parenting to help your children develop a healthy brain, self esteem and trust. nurture their talents and bond with them	Personal Development	Parenting & Relationships	Parenting	English	3.5 hours	99.99	4.6488757	7903	15.99	59178	392432	Gregory Caremans - Brain Academy	15	75086	4.562306521131491	https://www.udemy.com/course/neuroscience-and-parenting/
1116388	How to Build Confidence in Your Abilities	Overcome Your Limiting Beliefs and Achieve Your Goals	Personal Development	Motivation	Confidence	English	1 hour	19.99	4.506453	7880	9.99	51067	79590	Martin Meadows	4	16688	4.530652851949085	https://www.udemy.com/course/how-to-build-confidence-in-your-abilities/
563556	Personal Branding: Strengthen Your Professional Reputation	Stand out to hiring managers, land your next promotion, and reach more clients	Personal Development	Personal Brand Building	Personal Branding	English	1.5 hours	199.99	4.506831	7495	199.99	14375	24273	Joseph Liu	3	10932	4.51818619407133	https://www.udemy.com/course/personal-branding-intro/
361272	The Science of Leadership	Leadership, management techniques and communication skills based on research from neuroscience to social psychology	Personal Development	Leadership	Leadership	English	3 hours	119.99	4.53945	7167	12.99	30085	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/neuromanagement/
2323470	Business Communication Skills: Business Writing & Grammar	Professional communication skills: Business writing, English grammar, business English, email, and presentations skills	Personal Development	Career Development	Business Communication	English	15 hours	89.99	4.5015597	7108	9.99	30321	518291	Alex Genadinik	128	37520	4.458388899844762	https://www.udemy.com/course/professional-communication-and-business-writing/
1258722	Presenting with Confidence: Prepare, Practice and Perform!	Become a confident public speaker and deliver engaging presentations.	Personal Development	Career Development	Presentation Skills	English	2 hours	84.99	4.4975643	6985	9.99	15255	141929	Alexa Fischer	13	35457	4.494911400647949	https://www.udemy.com/course/1000-watt-presenting-how-to-prepare-practice-and-perform/
571876	10X SUPERHUMAN Learning: Speed Reading & Memory Booster	Learn Anything Fast: ADVANCED Speed Reading (800 WPM), up to 4 Hours of LASER-LIKE Focus, SOLID Memory, FAST Note-Taking	Personal Development	Memory & Study Skills	Speed Reading	English	14 hours	119.99	4.6885552	6828	13.99	61953	169324	Silviu Marisk - Effective Learning Lab	16	20035	4.579647102469134	https://www.udemy.com/course/learn-speed-reading-memory-techniques/
791690	Be Happier with Positive Psychology	The Science of Psychology & Happiness Shows Tested Ways to Increase Your Well-Being and Life Satisfaction	Personal Development	Happiness	Positive Psychology	English	1.5 hours	94.99	4.507883	6660	10.99	17182	267325	Andrew Luttrell, Ph.D.	15	56192	4.489949635756015	https://www.udemy.com/course/happier-positive-psychology-happiness/
1782908	Communication Skills Machine: Master Persuasion & Influence	Learn the Communication Skills to Master the Secrets of Persuasion, Influence, & Assertiveness for Business & Life.	Personal Development	Influence	Communication Skills	English	2.5 hours	94.99	4.360016	6529	10.99	19901	122994	Patrick Dang	8	40505	4.485567624555792	https://www.udemy.com/course/communicationskillsmachine/
991578	Boost Your Productivity: Adapt, Improve, Do!	Get increased productivity with a boost in willpower, habits, motivation, goal setting and decision making process.	Personal Development	Personal Productivity	Personal Productivity	English	1 hour	49.99	4.533714	6445	9.99	29266	55403	Doru Catana	8	6992	4.510388221854305	https://www.udemy.com/course/self-mastery/
1918258	Anxiety and Stress	Master Anxiety and Stress - a practical approach to achieving joy & control	Personal Development	Happiness	Anxiety Management	English	2 hours	84.99	4.5831532	6333	9.99	14816	319555	Chris Croft	29	140607	4.58472293949724	https://www.udemy.com/course/anxiety-and-stress/
373312	21 Day Crash Course in Emotional Intelligence	Increase your E.Q. and transform your relationships with psychologist and author, Dr. Patricia Thompson.	Personal Development	Personal Transformation	Emotional Intelligence	English	3.5 hours	49.99	4.503801	6078	9.99	21459	21601	Dr. Patricia Thompson	2	6083	4.506217432048682	https://www.udemy.com/course/eq-crash-course/
720732	How to Build Self-Discipline	Resist Temptations and Reach Your Long-Term Goals	Personal Development	Personal Transformation	Self-Discipline	English	1.5 hours	24.99	4.5128527	5518	12.99	19906	79604	Martin Meadows	4	16687	4.530652851949085	https://www.udemy.com/course/how-to-build-self-discipline/
172336	How to Develop Emotional Resilience to Manage Stress	A comprehensive course on the role our emotions play in developing our abilities to cope with stress and pressure.	Personal Development	Stress Management	Stress Management	English	3 hours	99.99	4.433998	5488	11.99	19942	147990	Robin Hills	25	49029	4.45128583733845	https://www.udemy.com/course/emotional-resilience/
904526	The Complete Resume, LinkedIn & Get Your Dream Job Course!	By an Award Winning MBA Prof. Who Successfully Changed Careers from Goldman to Consulting to VC to Hedge Funds to Tech.	Personal Development	Career Development	Job Search	English	11.5 hours	129.99	4.459374	5395	14.99	102366	1130641	Chris Haroun	65	177758	4.533043595943432	https://www.udemy.com/course/thecompletejobinterviewresumenetworknewcareerguide/
2355474	Time Management & Productivity Mastery	Master time management and equip yourself with tools and strategies to be highly productive at work and home.	Personal Development	Personal Productivity	Time Management	English	3 hours	89.99	4.577949	5154	9.99	16293	319737	Chris Croft	29	140606	4.58472293949724	https://www.udemy.com/course/productivity-smart-tips/
195286	Effective Time Management - Get 10X More Done in Less Time	How Entrepreneurs and Small Business Owners can Get 10X More Done in Half of the Time	Personal Development	Personal Productivity	Time Management	English	1 hour	19.99	4.499132	4741	9.99	53061	261782	William U. Pena, MBA	14	17982	4.31991120045662	https://www.udemy.com/course/effective-time-management/
1266526	Master your Decision-Making, and Critical Thinking Skills !	Research Based Decision Making, Problem Solving & Critical Thinking Strategies; for Leaders, Managers, & everyone else !	Personal Development	Leadership	Decision Making	English	4.5 hours	94.99	4.477086	4456	11.99	14663	42022	Sivakami S ; MBA ; Ph.D (ongoing)	14	15648	4.491969801647059	https://www.udemy.com/course/leadership-science-for-decision-making/
727262	Time Management & Productivity Best Practices: Get More Done	Time Management PRACTICAL TIPS you can use immediately to be more productive, manage your time, and reach your big goals	Personal Development	Personal Productivity	Time Management	English	3 hours	94.99	4.4628024	4355	10.99	21610	384310	Steve Ballinger, MBA	35	52401	4.46294910657673	https://www.udemy.com/course/time-management-productivity-best-practices/
673574	Conscious Business: Building Collaborative & Engaged Teams	Create a culture of engagement & accountability, build collaborative teams, get 4 steps to make every relationship work.	Personal Development	Leadership	Business Strategy	English	1 hour	189.99	4.572864	4283	189.99	11448	35510	Conscious Business Institute - Peter Matthies	6	9846	4.568607313587407	https://www.udemy.com/course/module-2-chapter-2-fulfilling-relationships-great-teams/
1136898	Transformational Leadership & Leading Corporate Culture	The Nine Principles of Transformational Leadership That Build Winning Teams and Culture	Personal Development	Leadership	Leadership	English	3.5 hours	84.99	4.522577	4127	9.99	9132	166161	Lawrence M. Miller, Institute for Leadership Excellence	17	55738	4.52761737167648	https://www.udemy.com/course/leadership-the-transforming-power-of-principles/
732914	10X SUPERHUMAN Focus: Maximize Your Brain & Focus	ULTIMATE Focus Training: Discover a Step-By-Step SYSTEM for Accelerating Your Focus Without Stress or Procrastination	Personal Development	Memory & Study Skills	Focus Mastery	English	13.5 hours	119.99	4.607186	4039	12.99	33215	169324	Silviu Marisk - Effective Learning Lab	16	20035	4.579647102469134	https://www.udemy.com/course/learn-focus-techniques/
283336	Dressing to Win in the Workplace	How to 'Dress for Success' to ensure confidence and excel in your career.	Personal Development	Career Development	Soft Skills	English	1 hour	84.99	4.3451915	3976	9.99	7041	11477	Kimberly Law	3	5750	4.441893647876448	https://www.udemy.com/course/dress_for_success/
378718	Team Facilitation: The Core Skill of Great Team Leaders	A guide to the skills of leading teams whether remote virtual teams or in person	Personal Development	Leadership	Facilitation	English	4 hours	99.99	4.5253887	3940	11.99	11814	166268	Lawrence M. Miller, Institute for Leadership Excellence	17	55738	4.52761737167648	https://www.udemy.com/course/team-leadership-facilitation-and-communication-essentials/
648530	Email Ninja - Take Back Control of Your Email Inbox	An online education solution that will transform your email and time management habits....forever!	Personal Development	Personal Productivity	Email Etiquette	English	1 hour	74.99	4.5929966	3870	74.99	15341	15469	Spacemakers Australia Pty Ltd	1	3870	4.5946693	https://www.udemy.com/course/email-ninja/
666956	Influence People with Persuasion Psychology	Better Marketing and Personal Success with Behavioral Science and the Psychology of Influence and Persuasion	Personal Development	Influence	Psychology	English	2 hours	99.99	4.5808516	3871	10.99	17193	267325	Andrew Luttrell, Ph.D.	15	56192	4.489949635756015	https://www.udemy.com/course/psychology-influence/
836874	Focus And Flow State: A Comprehensive Brain Guide	A neuroscience perspective on Focus, from distractions and multi-tasking over improvement strategies to the Flow State	Personal Development	Personal Productivity	Focus Mastery	English	2 hours	99.99	4.58513	3786	11.99	16690	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/improve-your-focus/
336172	How To Remember Everything With Tom Weber	Learn how to remember names, dates, presentations, speeches and anything else that holds importance in your life!	Personal Development	Memory & Study Skills	Memory	English	6 hours	34.99	4.5359497	3713	9.99	20178	20178	Tom Weber	1	3713	4.5359497	https://www.udemy.com/course/how-to-remember-everything/
19645	Pitch Yourself! Learn to Ignite Curiosity + Inspire Action.	"Learn to speak about your work with clarity, ease and authenticity. Never fear the question, ""What do you do?"" again!"	Personal Development	Influence	Personal Networking	English	1.5 hours	44.99	4.448529	3702	11.99	17905	141886	Alexa Fischer	13	35457	4.494911400647949	https://www.udemy.com/course/market-your-message-ignite-curiosity-inspire-action/
47285	Mind Mapping Mastery –> Effective Mind Maps -> Step by Step	Mind Mapping - SMART Productivity and Memory Tool: Think Clearly, Organise, & Plan better; Study, Learn, & Recall Faster	Personal Development	Memory & Study Skills	Mind Mapping	English	7.5 hours	99.99	4.435002	3667	10.99	31667	42866	Barry Mapp	11	4405	4.398626918604651	https://www.udemy.com/course/the-secrets-of-effective-mind-mapping/
756618	Emotional Intelligence: How To Influence People & Businesses	5 Ways To Get People to Know, Like & Trust You	Personal Development	Personal Transformation	Emotional Intelligence	English	1.5 hours	44.99	4.5079336	3622	9.99	8541	8543	Serah Lister	1	3622	4.4982867	https://www.udemy.com/course/emotionalintelligence/
1123940	Think Like a Leader with Brian Tracy	Change your day to day habits to become a powerful motivator and achieve leadership success	Personal Development	Leadership	Leadership	English	3 hours	199.99	4.492436	3600	199.99	16606	16681	Brian Tracy	1	3600	4.4973	https://www.udemy.com/course/think-like-a-leader-with-brian-tracy/
672754	Conscious Business: Building Empowered Relationships	Chapter 1: Create fulfilling relationships, communicate with authenticity, effectively deal with any conflict situation.	Personal Development	Leadership	Relationship Building	English	1.5 hours	189.99	4.5814	3431	189.99	8219	35510	Conscious Business Institute - Peter Matthies	6	9846	4.568607313587407	https://www.udemy.com/course/module-2-creating-fulfilling-relationships-great-teams/
1173748	How to Lead & Coach Millennials & Gen Z Employees	Increase your level of Influence & Promotability by tapping into the Optimism and Creativity of your team!	Personal Development	Leadership	Career Coaching	English	1 hour	84.99	4.489141	3337	9.99	6593	6909	Carla Howard	2	3383	4.491226390291263	https://www.udemy.com/course/the-millennial-maze/
1328588	The Confidence, Assertiveness and Emotional IQ Masterclass	An essential guide for cultivating genuine, sustainable self-confidence and developing wise emotional intelligence (EQ).	Personal Development	Self Esteem & Confidence	Confidence	English	11.5 hours	99.99	4.4473743	3235	11.99	21341	561014	Kain Ramsay	31	139309	4.565942001786814	https://www.udemy.com/course/the-nlp-confidence-self-esteem-breakthrough-online-course/
1047330	How To Be Hyper Productive When Working From Home Off-Site	Discover these hyper- productivity secrets and how to apply them to your home-based job or work-from-home business.	Personal Development	Personal Productivity	Personal Productivity	English	1 hour	74.99	4.362279	3047	9.99	8347	96314	Dave Espino	39	9833	4.304013470936902	https://www.udemy.com/course/productivity-productive-home-business/
787618	Leadership: Leading When You Are Not In Charge!	Leadership is critical for managers but anyone can lead at anytime. Learn key leadership skills and enhance your career!	Personal Development	Leadership	Leadership	English	3 hours	84.99	4.362585	2865	9.99	25233	384310	Steve Ballinger, MBA	35	52401	4.46294910657673	https://www.udemy.com/course/leadership-leading-not-in-charge/
1415562	Building Influence at Work	Apply strategies for career success from scientific research in behavioral science	Personal Development	Career Development	Influence Skills	English	1 hour	84.99	4.4704046	2830	9.99	10030	267325	Andrew Luttrell, Ph.D.	15	56192	4.489949635756015	https://www.udemy.com/course/building-influence-at-work/
982724	30 Day Challenge to a More Productive and Much Happier You!	Award Winning MBA Prof, Ivy League MBA, Successful Venture Capitalist & Top Author Reviewed in Forbes & Business Insider	Personal Development	Personal Productivity	Happiness	English	3.5 hours	119.99	4.2488236	2828	12.99	78197	1130985	Chris Haroun	65	177758	4.533043595943432	https://www.udemy.com/course/30-day-challenge-to-a-more-productive-and-much-happier-you/
788372	The Daily Journal - Habit of Successful People	Learn and master the skill of keeping a journal.	Personal Development	Personal Transformation	Journaling	English	41 mins	19.99	4.518997	2777	9.99	36627	36627	Jawwad Siddiqui	1	2777	4.5198755	https://www.udemy.com/course/the-daily-journal-habit-of-successful-people/
1467252	Fully Accredited Professional Counselling Diploma Course	An In Depth Counseling Diploma Course To Take Your Therapy Skills To A New Level - Talking Is The New Healing!	Personal Development	Personal Transformation	Counseling	English	1 hour	84.99	4.679267	2706	9.99	10492	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/fully-accredited-professional-counselling-course/
841348	Brain Science: Improve Your Memory & Boost Your Memory	Boost your memory with the help of brain science and exercises to help improve your memory	Personal Development	Memory & Study Skills	Memory	English	1 hour	84.99	4.369613	2608	9.99	9475	170170	Libby Seery Founder of Renaissance Life Therapies	24	24503	4.362687795890412	https://www.udemy.com/course/brain-science-improve-your-memory/
545678	Life Coach Training Course: Introduction to Life Coaching	Life Coaching Introduction Course : Train to be a Life Coach and Start Your Own Life Coaching Business	Personal Development	Personal Transformation	Life Coach Training	English	1 hour	84.99	3.9060595	2590	9.99	8670	170170	Libby Seery Founder of Renaissance Life Therapies	24	24503	4.362687795890412	https://www.udemy.com/course/life-coaching-course/
2456222	Become a Master at Conflict Management at Home or Work	Learn Communication Skills in Conflict Resolution and Emotional Intelligence; Face Difficult Conversations Confidently	Personal Development	Leadership	Conflict Management	English	4.5 hours	84.99	4.5608263	2566	9.99	9154	39085	Roger Kay Allen, Ph.D.	8	5395	4.591676744981414	https://www.udemy.com/course/become-a-master-at-resolving-conflict-at-home-or-work/
3805684	Positive Self Talk - Affirmations & Mindset	Reprogram your mind for positivity, success and growth	Personal Development	Personal Transformation	Mindset	English	30 mins	69.99	4.4947886	2537	9.99	6295	319555	Chris Croft	29	140606	4.58472293949724	https://www.udemy.com/course/positive-self-talk/
370166	Motivation: The Science of Motivating Yourself and Your Team	Motivation Mastery for Every Team Leader and Entrepreneur - The Critical Leadership Skill	Personal Development	Leadership	Motivation	English	4 hours	89.99	4.585853	2473	9.99	8501	166268	Lawrence M. Miller, Institute for Leadership Excellence	17	55738	4.52761737167648	https://www.udemy.com/course/how-to-motivate-yourself-and-others/
2473210	What do we mean by climate breakdown?	A brief guide to the causes and consequences of climate breakdown	Personal Development	Other Personal Development	Climate Change	English	1 hour	24.99	4.3698187	2442	9.99	3936	3961	Richard Boothman	5	2459	4.38671948680352	https://www.udemy.com/course/what-do-we-mean-by-climate-breakdown/
1596336	Leadership Masterclass	World-renowned business educator and coach, Dr. Marshall Goldsmith offers practical and proven methods for success.	Personal Development	Leadership	Leadership	English	2.5 hours	24.99	4.5106306	2396	24.99	7551	12578	Marshall Goldsmith	3	3398	4.519913913846153	https://www.udemy.com/course/leadershipmasterclass/
1329878	Cryptocurrency Investing: Buy & Trade Bitcoin & Altcoins	Cryptocurrency investing for beginners: How to buy Bitcoin, Ethereum, Litecoin & other Cryptocurrency. Buy, Sell, Invest	Personal Development	Personal Transformation	Cryptocurrency	English	1.5 hours	84.99	4.4506874	2359	9.99	14346	314363	Life Progression Project	40	88095	4.465021380808857	https://www.udemy.com/course/how-to-buy-cryptocurrency-bitcoin-investing-for-beginners/
1269024	Mastering your own communication: The fundamentals	Giving you the fundamentals that will enable you to develop your own wonderful, unique and engaging communication style.	Personal Development	Influence	Communication Skills	English	1 hour	19.99	4.8204026	2314	9.99	14626	14640	Richard Saunders	1	2314	4.745779090909091	https://www.udemy.com/course/mastering-your-own-communication-the-fundamentals/
184138	The Authentic Confidence and Self-Esteem Masterclass	The essential guide to developing deep self-awareness, cultivating authentic confidence and unshakeable self-esteem.	Personal Development	Self Esteem & Confidence	Confidence	English	13.5 hours	99.99	4.6191497	2295	10.99	19669	561014	Kain Ramsay	31	139309	4.565942001786814	https://www.udemy.com/course/the-ultimate-confidence-coaching-program/
38034	Learning How to Learn From Video Courses	Stop watching online Courses like a movie, and start learning for real. It's possible.	Personal Development	Memory & Study Skills	Learning Strategies	English	3.5 hours	84.99	4.4635415	2285	9.99	8167	15535	Katya Seberson	4	2474	4.418342710059172	https://www.udemy.com/course/katyaseberson/
250516	Inspirational Screenwriting.  The #1 Screenwriting Course!	Learn the screenwriting secrets behind successful cinematic stories in the world of film & television script writing.	Personal Development	Creativity	Screenwriting	English	3 hours	94.99	4.5006804	2270	10.99	12926	14891	PAUL CASTRO	2	2443	4.5145204	https://www.udemy.com/course/million-dollar-screenwriter/
1389870	Accelerate Innovation & Creativity, a Research based Guide !	Leadership Lessons to improve Innovation, Creativity, Expertise & Mastery; in yourself, your Team and Organization!	Personal Development	Leadership	Innovation	English	3.5 hours	84.99	4.568704	2266	9.99	5840	42022	Sivakami S ; MBA ; Ph.D (ongoing)	14	15648	4.491969801647059	https://www.udemy.com/course/leadership-psychology-cultivate-creativity-and-innovation/
688432	Anger Management Techniques That Actually Work	How to Control Anger so You Can Feel Good, Have Better Relationships and Reduce Stress - Anger Management Techniques	Personal Development	Stress Management	Anger Management	English	3 hours	109.99	4.4598093	2269	11.99	17705	88837	Ken Wells	23	8743	4.428407902054794	https://www.udemy.com/course/howtocontrolanger/
636806	Personal Branding Mastery: The System To Reinvent Yourself!	The EASY step-by-step system for building your personal brand like a PRO and skyrocket your income, impact and influence	Personal Development	Personal Brand Building	Personal Branding	English	8 hours	99.99	4.5457344	2236	11.99	21065	169259	Silviu Marisk - Effective Learning Lab	16	20051	4.579647102469134	https://www.udemy.com/course/personal-branding-mastery/
372570	Time Management Secrets For Busy People	Learn How to Stop Procrastinating, Start Prioritizing & Learn Strategies to Reach Your Goals & Stay Motivated.	Personal Development	Personal Productivity	Time Management	English	2 hours	54.99	4.126094	2217	9.99	9013	24254	Joel Widmer	5	3508	4.137202788405797	https://www.udemy.com/course/time-management-strategies/
2355482	Inspirational Leadership Skills	Motivational leadership skills to inspire your team	Personal Development	Leadership	Leadership	English	3 hours	99.99	4.649579	2208	11.99	6047	319737	Chris Croft	29	140606	4.58472293949724	https://www.udemy.com/course/inspirational-leadership/
328808	SUPERHUMAN Productivity 10X: The Secret Skill Of Performance	Step-by-Step Ultra Productivity: Boost your willpower, habits, motivation, and realize your full productivity potential	Personal Development	Personal Productivity	Personal Productivity	English	3.5 hours	109.99	4.6001563	2208	12.99	15083	169324	Silviu Marisk - Effective Learning Lab	16	20035	4.579647102469134	https://www.udemy.com/course/productivity-10x-productivity/
1278936	Confessions of an ex procrastinator	Beat procrastination with the latest scientific findings in habits, self-control, willpower and temptation.	Personal Development	Motivation	Procrastination	English	1 hour	84.99	4.6036463	2177	9.99	9558	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/beat-procrastination/
392584	Power of the Mind in Health and Healing	A science-based course about using the power of your mind to heal your body and maximize your intuition.	Personal Development	Personal Transformation	Meditation	English	3 hours	19.99	4.5976143	2142	9.99	15602	15602	Keith R. Holden, M.D.	1	2142	4.5976143	https://www.udemy.com/course/power-of-the-mind-in-health-and-healing/
1632674	CBT Cognitive Behavior Therapy Life Coaching Certification	Leverage the Science of Your Mind: Life Coach Practitioner Accredited for 16 CPD/CE Therapeutic Credit Hours	Personal Development	Happiness	CBT Cognitive Behavioral Therapy	English	3.5 hours	84.99	4.6292467	2084	9.99	8180	56184	Patrick Howell	12	8357	4.562213646246247	https://www.udemy.com/course/cbt-cognitive-behavioral-coach-practitioner-certification/
671208	Change Management Training: Master the Change Process!	Learn how to manage a sustainable change processes and how your company will react to change.	Personal Development	Personal Productivity	Change Management	English	2 hours	19.99	4.4416533	2001	9.99	6376	35348	Lecturio GmbH	19	15297	4.470264392249368	https://www.udemy.com/course/change-management-training-lecturio/
3584534	Smart Tips: Wellness	Inspiration and guidance to upgrade your physical, emotional, social and financial wellbeing	Personal Development	Happiness	Health	English	3 hours	84.99	4.6025963	1983	9.99	5366	5370	Gayle Van Gils	1	1983	4.591198	https://www.udemy.com/course/smart-tips-wellness/
342074	Motivation! How to End Procrastination Once and For All	Learn How To Motivate Yourself in Any Situation, and End Procrastination Once and For All!	Personal Development	Motivation	Motivation	English	2 hours	19.99	4.3893743	1956	9.99	42110	261779	William U. Pena, MBA	14	17982	4.31991120045662	https://www.udemy.com/course/motivation-how-to-motivate-yourself-in-any-situation/
945390	How to Improve your Memory And Learning Skills	Discover how your memory works and how to stimulate your brain, from newborn to old age, over teenager and adulthood	Personal Development	Memory & Study Skills	Memory	English	3 hours	84.99	4.531188	1950	9.99	13742	392532	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/improve-memory/
2381730	COMPLETE Creative Writing - All Genres - THE FULL COURSE!	Learn to write engaging Fiction, Poetry, Drama, & Creative Non-Fiction and become the successful writer you want to be	Personal Development	Creativity	Creative Writing	English	12 hours	29.99	4.5844946	1941	9.99	14179	16844	Trace Crawford	7	2605	4.548460996853146	https://www.udemy.com/course/the-complete-creative-writer-all-genres-a-full-course/
942320	Awaken Your Heart, Creativity & Wisdom with Tara Brach	Inhabit your full aliveness with embodied awareness	Personal Development	Personal Transformation	Creativity	English	4.5 hours	29.99	4.745542	1923	9.99	12874	83748	Tara Brach, Ph.D.	7	19860	4.363201322641509	https://www.udemy.com/course/awaken-your-heart-creativity-wisdom-with-tara-brach/
2240978	Disciplined Dreaming: Lead Breakthrough Creativity at Work	Use Josh Linkner's Disciplined Dreaming system to learn how to use creativity & innovation to drive results	Personal Development	Creativity	Creativity	English	1.5 hours	49.99	4.491413	1885	9.99	5973	5974	Josh Linkner	1	1885	4.4976273	https://www.udemy.com/course/disciplined-dreaming-lead-breakthrough-creativity-at-work/
1054452	Develop Daily Self-Discipline	?Everyday Habits and Exercises to Build Self-Discipline and Achieve Your Goals	Personal Development	Personal Transformation	Self-Discipline	English	2 hours	34.99	4.4676723	1874	11.99	7872	79590	Martin Meadows	4	16688	4.532166146094355	https://www.udemy.com/course/develop-daily-self-discipline/
1540380	Negotiation Secrets for Master Negotiators	Master the 3 key tools that help you win(-win) your Negotiations (+practical negotiation exercise)	Personal Development	Career Development	Negotiation	English	2 hours	39.99	4.392878	1872	9.99	8799	8802	Dr. Claudia Winkler LL.M. (Harvard)	1	1872	4.3928685	https://www.udemy.com/course/negotiation-secrets-for-master-negotiators/
2254556	The Magic of Action (Motivation)	Let's Do it!	Personal Development	Personal Transformation	Personal Development	English	31 mins	19.99	3.3384063	1843	9.99	30040	30540	Dinesh Rathi	1	1843	3.335271	https://www.udemy.com/course/the-magic-of-action-motivation/
1412368	Train Your Brain: Practical Guide To Stimulate Your Neurons	Neuroscience Brain Training: Use neurogenesis and neuroplasticity to improve your brain, mental strength and sharpness	Personal Development	Personal Transformation	Brain Training	English	2 hours	109.99	4.747957	1834	11.99	9277	392432	Gregory Caremans - Brain Academy	15	75086	4.56212836567674	https://www.udemy.com/course/neurogenesis/
405576	Parenting Skills to Raise Responsible, Mature Children	Positive Parenting Course--Learn Parenting Skills and Strategies to Create a Loving and Nurturing Home.	Personal Development	Parenting & Relationships	Parenting	English	5 hours	109.99	4.601523	1830	12.99	17193	39085	Roger Kay Allen, Ph.D.	8	5395	4.591676744981414	https://www.udemy.com/course/raising-responsible-children/
2155970	Releasing Negative Beliefs & Thought-Patterns ~ Tara Brach	Using Mindfulness To Break Out of the Trance	Personal Development	Personal Transformation	Mindfulness	English	2.5 hours	29.99	4.3600044	1802	10.99	8203	83748	Tara Brach, Ph.D.	7	19860	4.363201322641509	https://www.udemy.com/course/releasing-negative-beliefs-tara-brach/
677468	Master Your Emotions and Revolutionise Your Social Skills	A comprehensive guide to personal development, mastering your mind, emotions, and enhancing your relationships.	Personal Development	Personal Transformation	Social Skills	English	13.5 hours	109.99	4.342097	1794	11.99	15823	560871	Kain Ramsay	31	139309	4.565942001786814	https://www.udemy.com/course/emotional-intelligence-and-social-skills-online-course/
190894	Remote Viewing Basics- Turn Intuition into Super Psychic	A Beginner's course for anyone who has not learned Remote Viewing.	Personal Development	Personal Transformation	Remote Viewing	English	2 hours	19.99	4.493089	1797	9.99	13532	17679	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/remote-viewing-basics/
376472	Get Things Done: How To Organize Your Life And Take Action	A Simple, Step-by-Step System For Organizing Your Life, Being More Productive & Achieving Your Dreams	Personal Development	Personal Productivity	Organization	English	3 hours	99.99	4.51916	1771	13.99	10911	53894	Derek Franklin	13	4153	4.502962779508196	https://www.udemy.com/course/the-action-map-system-get-life-done/
650794	Master Persuasion Psychology	Unlock the Secrets of Persuasion from Behavioral Science and Learn How to Influence People's Opinions and Decisions	Personal Development	Influence	Psychology	English	3 hours	94.99	4.3746014	1755	10.99	13039	267325	Andrew Luttrell, Ph.D.	15	56192	4.489949635756015	https://www.udemy.com/course/persuasion-psychology-influence/
2341092	Leadership Lessons and Building high performing teams	Lessons in Leadership	Personal Development	Leadership	Leadership	English	4 hours	99.99	4.351832	1748	11.99	5398	5399	Stuart Lancaster	1	1748	4.360213	https://www.udemy.com/course/leadership-lessons-and-building-high-performing-teams/
1721592	Never be Lied to Again: Advanced Lie Detection Course	How to Get the Truth in 5 Minutes or Less in Any Conversation or Situation	Personal Development	Personal Transformation	Lie Detection	English	1 hour	99.99	4.487075	1747	11.99	6450	7176	Dr. David J. Lieberman	3	2093	4.442723730337079	https://www.udemy.com/course/never-be-lied-to-again/
1305520	Enhance your Emotional Intelligence; The Science of Emotions	The Science, Research and Lessons, on Emotions, and Social Skills, for Leaders, Managers & everyone else!	Personal Development	Leadership	Emotional Intelligence	English	4 hours	84.99	4.5298824	1746	9.99	5900	42022	Sivakami S ; MBA ; Ph.D (ongoing)	14	15648	4.491969801647059	https://www.udemy.com/course/leadership-psychology-be-intelligent-about-your-emotions/
